,station_name,station_id,latitude,longitude
1364,Degraw St & Hoyt St,4258.07,40.68199044270703,-73.99079024791718
1365,Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394
1366,Ocean Pkwy & Church Ave,3125.09,40.64471895763575,-73.97451460361481
1367,50 St & 7 Ave,3038.08,40.642501,-74.006055
1368,3 Ave & E 170 St,8137.06,40.834857,-73.903743
1369,37 Ave & 35 St,6529.02,40.7531106,-73.9279917
1370,4 Ave & Shore Road Dr,2832.03,40.637033,-74.022141
1371,Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202
1372,E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384
1373,Barry St & Tiffany St,7844.05,40.816126,-73.891559
1374,Valentine Ave & E 181 St,8435.04,40.854123869116,-73.89932222664356
1375,Grand Concourse & E 144 St,7845.06,40.816576,-73.927987
1376,W 176 St & Montgomery Ave,8366.06,40.849629,-73.919205
1377,Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915
1378,Jerome Ave & Anderson Ave,8061.01,40.830179,-73.928747
1379,Beck St & Leggett Ave,7807.04,40.815077,-73.899939
1380,Brook Ave & E 148 St,7816.14,40.814383,-73.915368
1381,E 9 St & Avenue C,5616.01,40.72521311,-73.97768752
1382,40 Ave & 9 St,6664.05,40.75742,-73.945133
1383,E 201 St & Briggs Ave,8717.07,40.87207,-73.88459
1384,31 St & Hoyt Ave N,7018.01,40.7711528,-73.9170074
1385,43 St & 35 Ave,6520.06,40.754139,-73.919543
1386,Harman St & Seneca Ave,5002.09,40.70577,-73.91292
1387,W 74 St & Columbus Ave,7230.1,40.7785669,-73.97754961
1388,Grand Concourse & E 196 St,8635.08,40.86767,-73.89286
1389,Fulton Ave & E 168 St,8084.03,40.830471,-73.904556
1390,Seaman Ave & Beak St,8650.11,40.867505,-73.926363
1391,Morris Ave & E 163 St,8036.05,40.827230499624726,-73.91765579597632
1392,Railroad Ave & Kay Ave,4990.02,40.70514807698391,-73.97078096866608
1393,Broadway & Ellwood St,8547.04,40.862058,-73.929719
1394,Fort Washington Ave & W 183 St,8399.06,40.852252,-73.937854
1395,Botanical Sq & Webster Ave,8646.02,40.86814,-73.88145
1396,Lenox Ave & W 133 St,7790.04,40.81296,-73.941878
1397,W 225 St & Exterior St,8711.02,40.873265,-73.906646
1398,Congress St & Hicks St,4497.09,40.6893952,-73.9995126
1399,5 St & 6 Ave,3874.01,40.6704836,-73.98208968
1400,E Mosholu Pkwy & E 204 St,8748.02,40.8740704,-73.8833650931
1401,Grand Concourse & E 197 St,8667.01,40.86945,-73.89148
1402,48 St & 2 Ave,3283.05,40.650176,-74.015606
1403,Jerome Ave & Bedford Park Blvd E,8734.02,40.87307,-73.88971
1404,Shakespeare Ave & W 169 St,8198.05,40.839312,-73.922423
1405,Scholes St & Manhattan Ave,5108.01,40.70870368,-73.9448625
1406,W 22 St & 10 Ave,6306.06,40.74691959,-74.00451887
1407,Bruckner Blvd & Bryant Ave,7944.11,40.821952,-73.888546
1408,Harrison Pl & Porter Ave,5090.06,40.70686,-73.92851
1409,Concourse Village West & E 156 St,7962.01,40.823162,-73.923267
1410,Bainbridge Ave & E 193 St,8582.02,40.86389,-73.89246
1411,Brook Ave & E 141 St,7740.08,40.809619,-73.917875
1412,Bainbridge Ave & E 196 St,8615.01,40.86648,-73.89042
1413,E Tremont Ave & Jerome Ave,8403.02,40.851747,-73.908964
1414,Stanhope St & Fairview Ave,5146.03,40.70998,-73.91116
1415,Goble Pl & Macombs Rd,8269.01,40.844075,-73.917256
1416,Edgecombe Ave & W 150 St,8049.05,40.826881,-73.941427
1417,Lab - NYC,Lab - NYC,40.754205108,-73.995975137
1418,Creston Ave & E 178 St,8379.07,40.850885,-73.906469
1419,34 St & 5 Ave,3451.01,40.654098,-74.001131
1420,6 Ave & Canal St,5500.07,40.72243797,-74.00566443
1421,20 Ave & 21 St,7363.04,40.784003,-73.912297
1422,48 St & Broadway,6629.06,40.755763,-73.912715
1423,E 163 St & Union Ave,7970.05,40.822545,-73.901824
1424,Myrtle Ave & Grove St,4816.05,40.69905,-73.91516
1425,University Ave & Brandt Pl,8366.07,40.848354,-73.918389
1426,Bainbridge Ave & E 198 St,8649.03,40.8684871,-73.8884559781
1427,Bedford Park Blvd & Paul Ave,8752.01,40.87444,-73.89186
1428,Waterloo Pl & Crotona Park East,8216.02,40.839194,-73.888587
1429,Bailey Ave & W 193 St,8676.01,40.87069,-73.90678
1430,E 2 St & 2 Ave,5593.02,40.72502876,-73.99069656
1431,4 Ave & 26 St,3596.04,40.660079,-73.998633
1432,10 Ave & W 202 St,8543.01,40.861281970750994,-73.921417593956
1433,Boerum Pl	& Pacific St,4488.09,40.688489,-73.99116
1434,Ditmars Blvd & 76 St,6927.03,40.768442,-73.893531
1435,Verona Pl & Fulton St,4124.04,40.6803560840434,-73.9476791024208
1436,Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008
1437,Icahn Stadium,7514.01,40.79346,-73.92389
1438,Central Ave & Melrose St,4832.07,40.70112,-73.93039
1439,34 St & 35 Ave,6605.08,40.7569332,-73.9262231
1440,Freeman St & Southern Blvd,8060.01,40.830051,-73.892103
1441,Carroll St & Franklin Ave,3847.04,40.6679411,-73.9588
1442,Church Ave & McDonald Ave,3090.06,40.642809,-73.979239
1443,Bainbridge Ave & Bedford Park Blvd,8682.06,40.87002,-73.88565
1444,Adam Clayton Powell Blvd & W 132 St,7814.01,40.813539,-73.94521
1445,Montgomery St & Franklin Ave,3776.05,40.666439306870814,-73.9605563879013
1446,Washington Pl & Broadway,5755.01,40.72903917,-73.99404649
1447,W 26 St & 8 Ave,6297.02,40.74734825,-73.99723551
1448,Southern Blvd & E 149 St,7788.13,40.811892,-73.904192
1449,Ditmars Blvd & 79 St,6994.06,40.768728,-73.890745
1450,Riverside Dr & W 148 St,8054.04,40.829114,-73.950426
1451,50 St & Northern Blvd,6511.03,40.753441,-73.912402
1452,Jerome Ave & W 184 St,8550.01,40.860814,-73.902541
1453,Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961
1454,12 St & 4 Ave,3882.01,40.668603,-73.9904394
1455,Morris Ave & E 184 St,8550.04,40.86008,-73.90079
1456,3 Ave & E 172 St,8205.05,40.839586,-73.900277
1457,Windsor Pl & Howard Pl,3579.04,40.65949055893896,-73.98013919591904
1458,W Burnside Ave & University Ave,8425.01,40.853686,-73.912498
1459,Prospect Park West & 8 St,3722.04,40.66514681533792,-73.97637605667114
1460,Valentine Ave & E 183 St,8472.06,40.856987,-73.898237
1461,W 47 St & 6 Ave,6667.04,40.758397,-73.98255
1462,Grand Concourse & E 171 St,8194.06,40.839549,-73.913004
1463,Putnam Ave & Knickerbocker Ave,4663.06,40.69545,-73.91164
1464,21 St & 38 Ave,6656.05,40.7576314,-73.9391224
1465,Van Sinderen Ave & Truxton St,4161.01,40.6786,-73.90369
1466,Bergen St & Vanderbilt Ave,4157.10,40.6794388,-73.9680438
1467,E 138 St & Cypress Ave,7669.10,40.805559,-73.914718
1468,Popham Ave & W 174 St,8348.02,40.847746,-73.922079
1469,Webster Ave & E 166 St,8052.01,40.828975,-73.911259
1470,Macombs Rd & W 175 St,8344.04,40.848177,-73.916082
1471,43 St & Broadway,6670.03,40.7577284,-73.9166368
1472,River Ave & E 153 St,8005.08,40.82441,-73.92818
1473,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678
1474,W Mosholu Pkwy S & Sedgwick Ave,8841.03,40.88226,-73.88702
1475,Cypress Ave & Palmetto St,4921.04,40.70157340873792,-73.90876293182373
1476,East End Ave & E 86 St,7113.08,40.77518615,-73.94446054
1477,E Fordham Rd & Webster Ave,8582.09,40.861748,-73.89105
1478,E 133 St & Cypress Pl,7642.04,40.80262,-73.9174
1479,Greenwich St & W Houston St,5730.08,40.728846,-74.008591
1480,W 15 St & 7 Ave,6030.06,40.73935542,-73.99931783
1481,Anthony Ave & E Tremont Ave,8356.04,40.848793,-73.903178
1482,Jerome Ave & E 164 St,8096.02,40.831444,-73.926226
1483,Bushwick Ave & Furman Ave,4317.05,40.68281,-73.90623
1484,Hoe Ave & Jennings St,8095.06,40.832171,-73.889686
1485,Columbia St & Lorraine St,4013.08,40.6747055,-74.0075572
1486,Lafayette Ave & Hunts Point Ave,7883.06,40.816567,-73.888161
1487,Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695
1488,Audubon Ave & W 192 St,8469.05,40.85589030603889,-73.92708241939545
1489,Forsyth St	& Grand St,5382.07,40.717798,-73.993161
1490,Walnut Ave & E 136 St,7639.06,40.801657,-73.909513
1491,Hunts Point Ave & Bryant Ave,7820.05,40.813991,-73.8855
1492,Andrew Ave N & Hall of Fame Tce,8520.01,40.85834,-73.91008
1493,Mount Eden Pkwy & Eastburn Ave,8245.03,40.842675,-73.908544
1494,Goulden Ave & W 205 St,8799.01,40.87812,-73.89192
1495,Franklin Ave & E 169 St,8118.02,40.83171,-73.90208
1496,Grant Ave & E 169 St,8141.01,40.83579,-73.913741
1497,Garrison Ave & Manida St,7905.05,40.818743,-73.890247
1498,Broadway	& W 48 St,6708.04,40.760177,-73.984868
1499,Crotona Park East & E 173 St,8182.02,40.837037,-73.890413
1500,E 171 St & Webster Ave,8190.03,40.838379,-73.905838
1501,E 67 St & Park Ave,6932.14,40.76780080148132,-73.96592080593109
1502,36 St & 3 Ave,3460.02,40.655716,-74.006664
1503,65 St & 2 Ave,3019.02,40.640493,-74.02564
1504,10 Ave & W 204 St,8579.09,40.862638,-73.92006
1505,Westchester Ave & E 156 St,7891.06,40.817802,-73.905203
1506,Sedgwick Ave & W Burnside Ave,8465.01,40.854947,-73.916661
1507,Grand Concourse & E 175 St,8303.06,40.846221,-73.909232
1508,Gerard Ave & E 165 St,8111.04,40.83173,-73.922394
1509,Stephen St & Seneca Ave,4798.1,40.6988,-73.9007
1510,30 Ave & 47 St,6774.13,40.761294,-73.909562
1511,31 Ave & 61 St,6654.05,40.757525,-73.901614
1512,Academy St & Nagle Ave,8579.05,40.862562,-73.922661
1513,62 St & 4 Ave,2923.01,40.639859,-74.019776
1514,Aqueduct Ave & North St,8535.09,40.8604787,-73.9057169936
1515,Amsterdam Ave & W 136 St,7920.05,40.819746,-73.951819
1516,44 St & 3 Ave,3315.05,40.651173,-74.011405
1517,Broadway & W 153 St,8089.05,40.831327,-73.946665
1518,Brook Ave & E 157 St,7935.07,40.820713,-73.911759
1519,Southern Blvd & E 172 St,8129.02,40.834124,-73.88955
